board	degree	nordegree
mobilesales	158	36546.9223573
forsale	361	10654.7050987
HardwareSale	69	7290.57240705
Gamesale	72	5661.52128402
Ghost-Shell	12	5496.58536585
nb-shopping	29	3917.1577381
DC_SALE	16	1635.26530612
iPhone	20	1572.86432161
MP3-player	4	1138.18181818
Digitalhome	6	866.769230769
Audiophile	8	776.434108527
Loan	4	758.787878788
BikerShop	21	703.532110092
MAC	6	440.15625
ForeignEX	4	403.870967742
egg-exchange	2	391.25
hypermall	4	368.235294118
car-pool	6	349.937888199
HelpBuy	27	328.50129571
SMSlife	3	299.680851064
Insurance	3	180.576923077
Drum	1	173.888888889
ShuangHe	6	164.736842105
Headphone	4	157.48427673
TaichungBun	10	153.431372549
Key_Mou_Pad	4	143.908045977
Baseball	26	141.341349365
TVCard	1	130.416666667
model	2	113.818181818
camping	2	113.818181818
SportsShop	4	100.562248996
creditcard	5	87.3325892857
BoardGame	3	78.25
e-coupon	6	72.9792746114
DiabloEX	2	63.2323232323
StarCraft	1	60.1923076923
Old-Games	2	55.8928571429
Zhongshan	2	54.9122807018
Keelung	2	54.4347826087
MobileComm	7	51.9898305085
Facebook	2	50.8943089431
Neihu	4	49.0019569472
LivingGoods	1	47.4242424242
Rent_ya	3	43.8785046729
BigShiLin	2	41.4569536424
Hsinchu	4	37.7108433735
Sub_DigiLife	1	35.5681818182
Kaohsiung	6	35.0373134328
IELTS	1	34.7777777778
E-appliance	2	34.5856353591
equal_change	4	32.3514211886
CareerPlan	1	31.9387755102
Food	5	31.5269943594
Tainan	6	30.7029972752
Chat82gether	4	29.3208430913
NTU_GoodLife	3	28.862704918
Gossiping	23	27.662556803
GetMarry	2	27.3362445415
car	4	25.3441295547
PublicServan	1	24.8412698413
guitar	1	23.7121212121
photo-buy	1	23.3582089552
THSRshare	1	22.0422535211
Beauty	4	21.32879046
stationery	1	19.0853658537
NightLife	1	17.7840909091
PuzzleDragon	1	14.6261682243
Rent_tao	2	14.3577981651
Wanted	10	12.4920178799
HsinTien	1	12.3228346457
give	3	11.8361344538
BabyMother	2	11.5925925926
Teacher	1	10.7931034483
PlayStation	2	10.2454991817
Bank_Service	1	9.78125
BabyProducts	3	9.25427069645
Badminton	1	9.04624277457
travel	2	8.8418079096
Chiayi	1	8.8418079096
SENIORHIGH	1	6.33603238866
cat	1	6.28514056225
e-shopping	1	5.49122807018
WomenTalk	4	5.00599760096
happy	1	4.20698924731
Taipei	1	3.92230576441
BeautyMarket	2	3.75074895147
AllTogether	2	3.69103773585
ChangHua	1	3.46238938053
Tech_Job	1	2.96401515152
Taoyuan	1	2.87683823529
Drama-Ticket	2	2.86106032907
biker	1	2.72173913043
Aviation	1	2.20422535211
Stock	1	1.81765389082
BuyTogether	1	1.63020833333
Japan_Travel	1	1.49474689589
barterbooks	1	1.27859477124
Clothes	2	0.988317019261
sex	1	0.827604442094
Test	1	0.705590622182
LoL	1	0.357469164002
