board	degree	nordegree
Gossiping	20	4.81390341433
biker	5	4.41840767928
Test	5	3.87760158573
LoL	5	3.2374844849
RESIT	3	2.98284625159
StupidClown	3	2.76827830189
Hearthstone	3	2.67673888255
joke	3	2.35929648241
WomenTalk	4	2.1675900277
poem	2	1.96238244514
Yunlin	2	1.9226044226
V_ScHooL	2	1.89123867069
C_Chat	3	1.83183769021
NTU	2	1.71978021978
Boy-Girl	2	1.7066521265
ask	2	1.62260238466
MenTalk	2	1.54644268775
backQuarter	1	0.996180776575
TPC_Police	1	0.996180776575
WeiBird	1	0.994914176732
Mabinogi	1	0.994282083863
FBaseball	1	0.981806775408
TW-language	1	0.979962429555
medstudent	1	0.979349186483
mobile-game	1	0.978125
WindowsPhone	1	0.978125
SuperBike	1	0.976903870162
HomeTeach	1	0.973258706468
Design	1	0.967243510507
ToS	1	0.960122699387
Teacher	1	0.959534028204
NCHUS	1	0.956017104459
Live	1	0.949060036386
gay	1	0.937687237867
KanColle	1	0.937687237867
Chiayi	1	0.93544530783
ChungLi	1	0.933770883055
Steam	1	0.930439952438
SportsShop	1	0.921130076516
ChangHua	1	0.91788856305
PC_Shopping	1	0.914135514019
TaiwanDrama	1	0.912004662005
Lifeismoney	1	0.906195715113
barterbooks	1	0.885681946802
e-coupon	1	0.87675070028
PlayStation	1	0.872838817624
talk	1	0.845032397408
Taoyuan	1	0.845032397408
Elephants	1	0.803800719055
MacShop	1	0.786432160804
give	1	0.785642570281
sex	1	0.781328007988
MobileComm	1	0.776674937965
TaichungBun	1	0.738555922605
AllTogether	1	0.725208526413
HelpBuy	1	0.699910554562
Hate	1	0.582217261905
Baseball	1	0.56539017341
Wanted	1	0.495253164557
forsale	1	0.360516010136
