Name	Degree	NorDegree
PttBug	1	0.00191693290735
WindowsPhone	4	0.102875399361
TaiwanDrama	1	0.77571884984
nb-shopping	2	0.214696485623
PlayStation	1	0.390415335463
Lifeismoney	3	0.21661341853
CVS	1	0.088178913738
Little-Games	1	0.0364217252396
Note	1	0.00958466453674
Test	3	1.41725239617
equal_change	1	0.494568690096
PttLifeLaw	1	0.0523961661342
mobile-game	1	0.038338658147
Daan	1	0.120766773163
cat	1	0.15910543131
Railway	1	0.600638977636
toberich	1	0.0945686900958
DC_SALE	1	0.156549520767
Plant	1	0.138019169329
WorkinChina	2	0.0223642172524
MenTalk	1	2.14760383387
Health_Life	1	0.0370607028754
movie	3	1.67987220447
mobilesales	6	0.683067092652
teeth_salon	1	0.0223642172524
feminine_sex	1	0.00766773162939
LinKou	1	0.0638977635783
creditcard	7	0.286261980831
CN_Entertain	1	1.00575079872
Notebook	1	0.0421725239617
CATCH	5	0.0907348242812
Wanted	3	8.00511182109
Instant_Mess	3	0.0115015974441
NightLife	2	0.0562300319489
Suckgame	1	0.00958466453674
NCIS	1	0.0038338658147
WomenTalk	1	3.19616613419
MRT	1	0.442172523962
EAseries	1	0.102875399361
Hsinchu	1	0.42428115016
Songs	1	0.0172523961661
WhiteCat	5	0.023642172524
PingTung	1	0.141214057508
VR	3	0.0428115015974
Google	2	0.0562300319489
iPhone	4	0.254313099042
Gossiping	26	19.1233226837
Atletico	1	0.291373801917
PttEarnMoney	5	9.04856230032
Japan_Travel	1	0.669009584665
TaichungBun	2	0.651757188498
AllTogether	1	1.08370607029
Blog	1	0.00575079872204
newagemusic	1	0.00255591054313
MobileComm	24	0.94249201278
car	9	0.631309904153
ask	1	0.564217252396
Headphone	1	0.101597444089
Taoyuan	1	0.347603833866
MAC	1	0.0817891373802
Browsers	3	0.0517571884984
soho	2	0.029392971246
EXILE	1	0.00127795527157
Supernatural	1	0.0038338658147
forsale	1	12.2313099042
