board	degree	nordegree
Baseball	299	51.7055248619
Tainan	93	42.8073529412
EAseries	38	34.4553881808
NBA	98	33.4430876581
LoL	115	30.2835268383
WomenTalk	121	28.8358458961
C_Chat	110	28.7587704644
SuperHeroes	32	26.8813741278
Gossiping	515	25.592195091
HatePolitics	62	19.6536358112
japanavgirls	23	19.4357451404
Kaohsiung	37	18.2492908919
TypeMoon	18	16.4352392065
Salary	20	14.7294117647
sex	32	14.4907407407
joke	29	13.559904392
car	22	13.4860947904
Beauty	20	11.427528295
Hearthstone	14	10.3740530303
MenTalk	31	9.84876167276
Emulator	10	9.7507788162
TaiwanDrama	17	9.57358762145
PlayStation	12	8.63051470588
Hunter	10	8.52861035422
WesternMusic	8	7.66687078996
Suckcomic	8	6.96716750139
RENE	7	6.90731399748
popmusic	7	6.81281094527
TW_Entertain	7	6.65957446809
Wanted	54	5.99659405379
Palmar_Drama	11	5.99616858238
Glee	6	5.97708465945
SportLottery	7	5.86142322097
marriage	7	5.75972660358
iPhone	7	5.58074375955
China-Drama	6	5.51056338028
ONE_PIECE	6	5.23995535714
PttEarnMoney	51	5.07535291873
Test	12	4.96431403648
JinYong	5	4.9556681444
Publish	5	4.92448080554
SailorMoon	5	4.85421836228
TaichungBun	8	4.84332688588
MAC	5	4.6219728293
Tech_Job	6	4.48638318204
Hsinchu	6	4.21265141319
Japan_Travel	7	4.19410413476
CrossStrait	6	3.99234693878
Horror	4	3.98980242192
NY-Mets	4	3.97712833545
PlayBaseball	4	3.96956246037
boxoffice	4	3.96202531646
ADS	4	3.95451674037
HANGUKMAL	4	3.94952681388
SET	4	3.92476489028
CFantasy	5	3.92230576441
Buddha	4	3.89545737399
GUNDAM	4	3.88578522657
model	4	3.86419753086
XBOX	4	3.81242387333
MiamiHeat	7	3.78149810148
TW-language	4	3.77563329312
drawing	4	3.74850299401
KoreaDrama	4	3.67802585194
ToS	4	3.63742010459
MobileComm	7	3.60361842105
OverWatch	4	3.52279122116
PingTung	4	3.50503919373
DummyHistory	4	3.50111856823
MuscleBeach	4	3.35117773019
Drama-Ticket	8	3.33599786837
Examination	4	3.31041776838
Stock	5	3.22547403133
ask	5	3.1964869281
Magic	3	2.9847425302
Theater	3	2.9584120983
FJU	3	2.94357366771
home-sale	4	2.93208430913
Hip-Hop	3	2.92159303049
street_style	3	2.9197761194
VideoCard	3	2.91253101737
basketballTW	3	2.87155963303
hardware	3	2.84545454545
Rockets	3	2.81137724551
medstudent	3	2.78139810427
Facebook	3	2.78139810427
watch	3	2.76339022955
cookclub	3	2.74400935126
LeicesterCFC	3	2.73760932945
Jeremy_Lin	3	2.72173913043
Android	3	2.7060518732
equal_change	4	2.6763574177
NTU	5	2.63823331086
Tennis	3	2.61997767857
gay	3	2.59249033683
Lifeismoney	3	2.46586134454
HardwareSale	4	2.41979126401
PC_Shopping	3	2.41885625966
Lions	7	2.33085106383
ChangHua	3	2.32771442737
GambleGhost	162	2.19753835486
JapanMovie	2	1.99744735163
UTAH-JAZZ	2	1.99363057325
GHIBLI	2	1.98856416773
YuBeauty	2	1.9873015873
Disney	2	1.98478123018
AnimMovie	2	1.98478123018
Fantasy	2	1.98226725776
HK_Comics	2	1.97725837018
Vietnam	2	1.96979232222
Jolin	2	1.96979232222
Golf	2	1.96855345912
PokeMon	2	1.96608040201
Mechanical	2	1.96484620213
USC	2	1.95869837297
teeth_salon	2	1.95625
TORIKO	2	1.95380774032
Taiwanlit	2	1.9453076445
NHCUE-Talk	2	1.9453076445
Korea	2	1.94048357099
poem	2	1.93090684762
Aboriginal	2	1.91906805641
PVC-GK	2	1.91203420892
Koei	2	1.90737355271
Aries	2	1.90273556231
PttLifeLaw	2	1.90042501518
Buddhism	2	1.88781664656
Mavericks	2	1.86754176611
Old-Games	2	1.8664281455
COC	2	1.86531585221
CVS	2	1.83793305931
Teacher	2	1.83040935673
gallantry	2	1.82720373614
TW-history	2	1.81134259259
book	2	1.80820335066
Badminton	2	1.80092059839
FTV	2	1.79885057471
KoreaStar	2	1.79781734635
FITNESS	2	1.79472477064
I-Lan	2	1.78959405374
I.O.I	2	1.7713638936
Olympics_ISG	2	1.751538892
LoL_Picket	2	1.73119469027
Spurs	2	1.72451790634
creditcard	2	1.55489319424
Atletico	2	1.54873824839
Soccer	2	1.47711184521
AllTogether	3	1.4397424103
PublicIssue	2	1.3867966327
Boy-Girl	2	1.37764084507
Aviation	2	1.37582417582
TWICE	2	1.31072026801
Cavaliers	2	1.26057188884
Railway	2	1.249500998
mobilesales	2	1.18830675778
give	2	1.13611615245
barterbooks	2	1.12226604518
Gamesale	2	1.0440293529
SuperHero	1	0.999361430396
Movie-Score	1	0.999361430396
India-movie	1	0.999361430396
FollowWind	1	0.999361430396
Shokugeki	1	0.998723675814
PTT_KickOff	1	0.998723675814
mud_sanc	1	0.998086734694
CODE_GEASS	1	0.998086734694
Japanhistory	1	0.997450605481
GreysAnatomy	1	0.996180776575
single	1	0.995547073791
kachaball	1	0.995547073791
Grad-ProbAsk	1	0.993020304569
Artfilm	1	0.993020304569
band	1	0.991133628879
Toy	1	0.990506329114
Indie-Film	1	0.990506329114
JapanIdol	1	0.989879822897
Pistons	1	0.989254108723
Jeans	1	0.989254108723
Hiking	1	0.989254108723
CS_TEACHER	1	0.988005050505
Linguistics	1	0.985516372796
DMM_GAMES	1	0.984896161108
Texas	1	0.98427672956
Conan	1	0.983658076681
elderly	1	0.983040201005
MayDay	1	0.983040201005
MOD	1	0.982423101067
TamShui	1	0.981191222571
Zombie	1	0.980576441103
NailSalon	1	0.979962429555
GirlIdolUnit	1	0.979962429555
RO	1	0.978736710444
Sony-style	1	0.978125
KoreaStudy	1	0.978125
uni-talk	1	0.97629444791
CHING	1	0.97629444791
BB-Love	1	0.974470734745
LightNovel	1	0.972049689441
soho	1	0.971446306642
Wrestle	1	0.971446306642
JP_Entertain	1	0.971446306642
SYSOP	1	0.969640644362
Lakers	1	0.969640644362
HatePicket	1	0.969640644362
BB_Online	1	0.969040247678
Jay	1	0.968440594059
FishShrimp	1	0.965453423812
mobile-game	1	0.963076923077
RockMetal	1	0.963076923077
shoes	1	0.960712093309
Nurse	1	0.960712093309
Storage_Zone	1	0.960122699387
MoveHouse	1	0.959534028204
hypermall	1	0.958358848745
PH-sea	1	0.956601466993
DSLR	1	0.956601466993
Aquarius	1	0.956601466993
FBaseball	1	0.953686776356
Insurance	1	0.952525867316
stationery	1	0.95021250759
IdolMaster	1	0.947336561743
WorkanTravel	1	0.946763460375
Yunlin	1	0.930993456276
Nantou	1	0.929334916865
Nangang	1	0.924394565859
MakeUp	1	0.923303834808
ClashRoyale	1	0.921130076516
bicycle	1	0.918966529654
CATCH	1	0.916813122437
toberich	1	0.913601868068
Headphone	1	0.90777262181
Bank_Service	1	0.907246376812
Eng-Class	1	0.901497695853
Key_Mou_Pad	1	0.899942495687
E-appliance	1	0.896334478809
Daan	1	0.892246294185
ChungLi	1	0.883681535855
cat	1	0.862734288864
marvel	1	0.851005981512
RedSox	1	0.845032397408
Zastrology	1	0.827167019027
StupidClown	1	0.794013191273
forsale	10	0.755783068528
Neihu	1	0.753853564547
historia	1	0.748445719751
BabyMother	1	0.743467933492
Elephants	6	0.697622585438
MRT	1	0.693398316349
Food	1	0.557733428368
Hate	5	0.405629568192
Rhinos	3	0.236226415094
