board	degree	nordegree
HardwareSale	9	7.11723092471
Digitalhome	3	2.93071161049
forsale	7	2.52361207095
Gamesale	3	2.36881937437
clmusic	2	1.98101265823
Headphone	2	1.89812007277
MacShop	2	1.57286432161
mobilesales	2	1.4470642626
Paradox	1	0.996180776575
SpaceArt	1	0.993650793651
Create	1	0.991133628879
Wanted	2	0.990506329114
DigitalMusic	1	0.986759142497
Pedal	1	0.979962429555
Coffee	1	0.97629444791
guitar	1	0.970241785493
aqua-shop	1	0.966646077826
Gossiping	4	0.962780682867
Hualien	1	0.960712093309
watch	1	0.954268292683
EAseries	1	0.948484848485
E-appliance	1	0.942203491872
CFantasy	1	0.941636582431
DC_SALE	1	0.916813122437
Neihu	1	0.912004662005
nb-shopping	1	0.891737891738
iPhone	1	0.883681535855
Drama-Ticket	1	0.821953781513
Clothes	1	0.730625583567
AllTogether	1	0.725208526413
HatePolitics	1	0.721198156682
HelpBuy	1	0.699910554562
