Name	Degree	NorDegree
Koei	1	0.0485623003195
TaiwanDrama	1	0.77571884984
Palmar_Drama	4	0.834504792332
lyrics	1	0.884345047923
PttLifeLaw	1	0.0523961661342
AC_In	7	0.222364217252
CrossStrait	2	0.502875399361
Boy-Girl	6	0.451757188498
Gossiping	95	19.1233226837
SENIORHIGH	1	0.157827476038
MH	1	0.0038338658147
MobileComm	1	0.94249201278
DIABLO	1	0.0670926517572
mobile-game	1	0.038338658147
CYCU_Talk	6	0.0415335463259
Test	4	1.41725239617
Android	1	0.108626198083
XBOX	9	0.0492012779553
Disney	2	0.00766773162939
PSP-PSV	11	0.0115015974441
WomenTalk	4	3.19616613419
Yunlin	2	0.0741214057508
Gamesale	68	0.915654952077
PathofExile	4	0.00958466453674
AOA	1	0.102875399361
FIFAseries	1	0.000638977635783
movie	12	1.67987220447
WorkanTravel	1	0.0562300319489
Japan_Travel	1	0.669009584665
Immigration	2	0.00894568690096
LoL	4	2.79744408946
MuscleBeach	3	0.193610223642
DC_SALE	2	0.156549520767
ClashRoyale	1	0.0856230031949
EAseries	1	0.102875399361
CATCH	1	0.0907348242812
NARUTO	1	0.0134185303514
PVC-GK	1	0.0460063897764
Wanted	2	8.00511182109
RealPlaying	2	0.00638977635783
Tainan	2	1.17252396166
ChungLi	1	0.131629392971
OverWatch	4	0.135463258786
MacShop	2	0.684984025559
PC_Shopping	2	0.240255591054
WOW	2	0.153993610224
Kaohsiung	2	1.02747603834
DMM_GAMES	4	0.0153354632588
C_Sharp	2	0.0108626198083
job	1	0.0984025559105
TalesSeries	3	0.0121405750799
Oversea_Job	2	0.0159744408946
ToS_Match	14	0.023642172524
CFantasy	2	0.274760383387
ask	7	0.564217252396
Military	1	0.279872204473
BigBanciao	1	0.189137380192
Steam	3	0.237060702875
TaichungBun	1	0.651757188498
Biotech	1	0.00191693290735
FBaseball	2	0.0485623003195
Wrestle	2	0.029392971246
HatePolitics	8	2.15463258786
car	1	0.631309904153
BioHazard	1	0.000638977635783
sex	3	1.20830670927
C_Chat	160	2.8249201278
Wii	1	0.00766773162939
Headphone	1	0.101597444089
Taoyuan	1	0.347603833866
visualband	8	0.0102236421725
NightLife	1	0.0562300319489
Live	68	0.19552715655
ChangHua	7	0.288817891374
mobilesales	2	0.683067092652
model	3	0.0351437699681
forsale	2	12.2313099042
Hate	7	11.3265175719
HardwareSale	1	0.65303514377
Shooter-game	2	0.00894568690096
SRW	3	0.00575079872204
