Name	Degree	NorDegree
YuiAragaki	2	0.00127795527157
give	1	0.760383386581
Drama-Ticket	1	1.39808306709
KOF	6	0.00894568690096
Gossiping	32	19.1233226837
SENIORHIGH	2	0.157827476038
SailorMoon	20	0.0300319488818
PuzzleDragon	24	0.0683706070288
SuperHeroes	3	0.190415335463
WomenTalk	1	3.19616613419
Gamesale	1	0.915654952077
movie	4	1.67987220447
SMSlife	1	0.0300319488818
Militarylife	4	0.42875399361
HatePolitics	4	2.15463258786
LoL	4	2.79744408946
ClashRoyale	3	0.0856230031949
Baseball	3	4.78274760383
Math	3	0.0338658146965
MiamiHeat	2	0.851118210863
Hearthstone	4	0.349520766773
Facebook	1	0.0785942492013
ChungLi	1	0.131629392971
ComGame-Plan	4	0.00511182108626
Theater	2	0.0140575079872
EAseries	1	0.102875399361
iPhone	1	0.254313099042
stationery	1	0.0523961661342
C_Chat	1	2.8249201278
ToS_Match	4	0.023642172524
ask	2	0.564217252396
PttEarnMoney	1	9.04856230032
JessicaJung	2	0.0766773162939
Steam	1	0.237060702875
TaichungBun	1	0.651757188498
Sub_GMobile	1	0.00447284345048
BikerShop	2	0.626837060703
marriage	1	0.215335463259
China-Drama	1	0.0888178913738
CFantasy	1	0.274760383387
Hate	1	11.3265175719
Sijhih	1	0.0741214057508
