board	degree	nordegree
NewActivity	159	52612.7194149
job	62	39064.025974
BikerShop	75	8973.62385321
part-timeBM	5	5589.28571429
HomeTeach	10	3009.61538462
Health_Life	6	971.379310345
toberich	9	856.52027027
XiangSheng	1	782.5
I-Lan	8	544.347826087
soho	4	544.347826087
gender-TIE	1	521.666666667
Drama	2	481.538461538
Road_Running	6	393.986013986
Q_ary	3	391.25
ScenicPhoto	1	391.25
GetMarry	7	334.868995633
teaching	1	313.0
TKU_Talk	1	313.0
mobile-game	3	234.75
Printer3D	1	223.571428571
NTUB	1	223.571428571
TAS	1	195.625
Lawyer	1	195.625
MuscleBeach	6	185.940594059
FCU_Talk	2	160.512820513
SCU_Talk	1	156.5
PC_Shopping	6	149.840425532
NTPU_TALK	1	142.272727273
Keelung	3	122.47826087
gardener	1	120.384615385
Holland	1	120.384615385
mobilesales	9	118.582787652
TaichungBun	8	98.1960784314
SW_Job	1	86.9444444444
NTUT_Talk	1	86.9444444444
NTUEtalk	1	86.9444444444
Instant_Mess	1	86.9444444444
Shu-Lin	2	84.5945945946
Pet_boarding	1	74.5238095238
Refresh	4	73.216374269
Marketing	1	71.1363636364
learnyf	4	69.3628808864
Feminism	1	62.6
BigPeitou	2	60.7766990291
Wanted	22	60.461366539
Calendar	2	57.962962963
car	6	57.024291498
NTU	7	54.7359029265
TamShui	1	52.1666666667
Facebook	2	50.8943089431
SevenKnights	1	50.4838709677
Neihu	4	49.0019569472
CVS	2	45.3623188406
nb-shopping	3	41.9196428571
NCUT	1	41.1842105263
Hsinchu	4	37.7108433735
Chiayi	2	35.3672316384
Taipei	3	35.3007518797
CYUT	1	34.0217391304
NCU_Talk	1	33.2978723404
rent-exp	1	31.3
Pedal	1	31.3
Tainan	6	30.7029972752
ChungLi	2	30.3883495146
model	1	28.4545454545
NTUST_Talk	1	28.4545454545
Zhongzheng	1	25.6557377049
gay	2	25.4471544715
Kaohsiung	5	24.3314676617
CYCU_Talk	1	24.0769230769
Japan_Travel	4	23.9159503343
TaichungCont	1	21.7361111111
XBOX	1	20.3246753247
Rent_ya	2	19.5015576324
baking	1	18.8554216867
lesbian	1	18.4117647059
forsale	15	18.3954132275
FCU_GoodLife	1	17.7840909091
Gamesale	4	17.4738311235
Coffee	1	17.1978021978
Baseball	9	16.9358717435
NCHUS	1	16.4736842105
ask	3	15.9513023783
TuCheng	1	15.1941747573
drawing	1	14.9047619048
Windows	1	14.9047619048
AllTogether	4	14.7641509434
graduate	1	14.2272727273
HardwareSale	3	13.7818003914
Tech_Job	2	11.8560606061
CarShop	1	11.5925925926
cookclub	1	10.7191780822
BigShiLin	1	10.3642384106
Miaoli	1	10.2287581699
Rent_apart	1	9.0988372093
equal_change	2	8.08785529716
BigSanchung	1	5.71167883212
BigBanciao	1	5.28716216216
WomenTalk	4	5.00599760096
marriage	1	4.64391691395
Lifeismoney	1	4.61651917404
ShuangHe	1	4.57602339181
MobileComm	2	4.24406779661
Gossiping	9	4.23566559743
Rent_tao	1	3.58944954128
BabyMother	1	2.89814814815
Taoyuan	1	2.87683823529
Salary	1	2.79464285714
biker	1	2.72173913043
MenTalk	2	1.86254091044
Stock	1	1.81765389082
Food	1	1.26107977438
HelpBuy	1	0.45061906133
LoL	1	0.357469164002
C_Chat	1	0.353992309432
