Name	Degree	NorDegree
GossipPicket	2	0.800638977636
dance	2	0.0102236421725
biker	1	0.367412140575
Lions	1	2.00319488818
Test	21	1.41725239617
SuperHeroes	1	0.190415335463
WomenTalk	33	3.19616613419
CYCU_Talk	1	0.0415335463259
Diary	48	0.996805111821
stationery	6	0.0523961661342
Celtics	6	0.26517571885
iPhone	4	0.254313099042
Gossiping	316	19.1233226837
Spurs	1	0.159744408946
BigSanchung	4	0.175079872204
HatePolitics	5	2.15463258786
Elephants	2	7.60063897764
Sad	12	0.184664536741
China-Drama	2	0.0888178913738
Examination	1	0.208306709265
Hate	114	11.3265175719
CYUT	1	0.029392971246
Child_Psy	2	0.023642172524
sex	24	1.20830670927
LoL_Picket	2	0.155271565495
OCU	2	0.029392971246
Lonely	24	0.222364217252
MenTalk	49	2.14760383387
camping	1	0.0351437699681
movie	20	1.67987220447
DC_SALE	1	0.156549520767
MacShop	4	0.684984025559
Folklore	2	0.0300319488818
GHIBLI	1	0.00575079872204
Gamesale	2	0.915654952077
Key_Mou_Pad	1	0.111182108626
ask	8	0.564217252396
PokeMon	1	0.0172523961661
TaichungBun	1	0.651757188498
joke	14	1.13865814696
forsale	2	12.2313099042
L_ShoppingMa	2	0.00575079872204
CLOCA	2	0.0434504792332
COC	1	0.0722044728435
MobileComm	3	0.94249201278
S.H.E	1	0.0159744408946
electronic	18	0.0945686900958
prozac	2	0.102236421725
L_LifeJob	4	0.0102236421725
ID_Multi	6	0.104792332268
LoL	27	2.79744408946
NCHUS	1	0.0607028753994
Notebook	1	0.0421725239617
Baseball	57	4.78274760383
NBA	11	1.9303514377
Wanted	105	8.00511182109
Monkeys	1	2.71182108626
happy	24	0.237699680511
Tech_Job	3	0.337380191693
ADS	2	0.0115015974441
PC_Shopping	1	0.240255591054
Psychiatry	1	0.0351437699681
outdoorgear	1	0.00638977635783
FORMULA1	6	0.134185303514
gallantry	1	0.0945686900958
UniversityTV	2	0.0261980830671
car	2	0.631309904153
L_TalkandCha	46	0.246645367412
ONE_PIECE	1	0.145047923323
Japan_Travel	1	0.669009584665
HK-movie	2	0.0408945686901
heart	6	0.515654952077
Militarylife	1	0.42875399361
Suckcomic	1	0.148242811502
Memory	6	0.0900958466454
Stock	4	0.550159744409
CFantasy	2	0.274760383387
Hearthstone	3	0.349520766773
Tainan	1	1.17252396166
Jeremy_Lin	1	0.102236421725
dreams-wish	12	0.109265175719
PttEarnMoney	6	9.04856230032
BigBanciao	1	0.189137380192
Hualien	2	0.0722044728435
Reptile	1	0.0140575079872
Japandrama	8	0.12268370607
historia	1	0.336102236422
NBA_Film	30	0.509265175719
talk	7	3.15335463259
marvel	1	0.175079872204
