Name	Degree	NorDegree
TAXI	18	0.0722044728435
Gov_owned	1	0.0127795527157
Lottery	5	0.0338658146965
shoes	1	0.0408945686901
home-sale	24	0.364217252396
GossipPicket	5	0.800638977636
Lifeismoney	5	0.21661341853
CrossStrait	2	0.502875399361
backQuarter	1	0.00958466453674
Gossiping	2081	19.1233226837
biker	42	0.367412140575
Lions	88	2.00319488818
japanavgirls	3	0.18338658147
KoreaStar	2	0.112460063898
Test	77	1.41725239617
YomiuriGIANT	14	0.0217252396166
SuperHeroes	5	0.190415335463
ID_Problem	6	0.143769968051
WomenTalk	81	3.19616613419
Yunlin	2	0.0741214057508
BeautySalon	1	0.108626198083
GambleGhost	5	72.7188498403
Ecophilia	4	0.109904153355
sky	4	0.115015974441
Boy-Girl	23	0.451757188498
XBOX	2	0.0492012779553
Aquarium	1	0.0242811501597
PublicIssue	1	0.442172523962
Korea_Travel	2	0.0849840255591
swim	4	0.100319488818
Storage_Zone	1	0.0415335463259
HanshinTiger	6	0.00894568690096
NIHONGO	2	0.0428115015974
NTUSLC	6	0.00894568690096
MRT	17	0.442172523962
SoftbankHawk	9	0.0319488817891
watch	6	0.0856230031949
Lakers	10	0.0313099041534
Baseball_BM	30	0.0255591054313
historia	2	0.336102236422
AKB48	8	0.161661341853
Emulator	10	0.0255591054313
Powerful_PRO	3	0.020447284345
Military	3	0.279872204473
Sony-style	1	0.0223642172524
Steam	5	0.237060702875
Spurs	28	0.159744408946
AllTogether	6	1.08370607029
fastfood	8	0.0313099041534
BigSanchung	31	0.175079872204
HatePolitics	130	2.15463258786
Elephants	481	7.60063897764
Rhinos	250	11.6996805112
Wrestle	4	0.029392971246
HsinChuang	20	0.17571884984
car	41	0.631309904153
Examination	17	0.208306709265
PlayBaseball	2	0.00766773162939
LAW	1	0.0543130990415
Hate	93	11.3265175719
TW-history	3	0.104153354633
juniorhigh	2	0.0741214057508
TaiwanDrama	38	0.77571884984
bicycle	1	0.088178913738
Thunder	2	0.82428115016
Olympics_ISG	5	0.141853035144
hypermall	1	0.0434504792332
sex	89	1.20830670927
SeibuLions	60	0.038338658147
SENIORHIGH	1	0.157827476038
ABC	1	0.00191693290735
Tokusatsu	4	0.0198083067093
sandlot_ball	32	0.023642172524
Kaohsiung	120	1.02747603834
AC_In	3	0.222364217252
BB_Online	10	0.0319488817891
points	2	0.0696485623003
Coffee	4	0.0581469648562
Ghost-Shell	2	0.0261980830671
MenTalk	15	2.14760383387
movie	299	1.67987220447
teeth_salon	2	0.0223642172524
SongJoongKi	13	0.00958466453674
Phillies	4	0.0127795527157
DC_SALE	3	0.156549520767
MacShop	26	0.684984025559
IC-Card	1	0.0690095846645
Math	2	0.0338658146965
BayStars	6	0.00894568690096
Diamondbacks	4	0.0127795527157
Aviation	90	0.453674121406
Theater	1	0.0140575079872
StudyGroup	1	0.020447284345
FTV	2	0.111821086262
WSBL	1	0.00255591054313
EAseries	1	0.102875399361
C_Chat	70	2.8249201278
Key_Mou_Pad	3	0.111182108626
NY-Mets	2	0.00575079872204
RedSox	8	0.18338658147
ask	38	0.564217252396
Drink	3	0.0300319488818
TaichungBun	14	0.651757188498
hairdo	5	0.0920127795527
Japan_Travel	37	0.669009584665
gay	3	0.157188498403
DSLR	1	0.0453674121406
Violation	2	0.00511182108626
Carps	6	0.00894568690096
Headphone	13	0.101597444089
Rent_tao	1	0.278594249201
MayDay	15	0.0172523961661
ToS	3	0.0996805111821
Navy	2	0.0581469648562
PH-sea	2	0.0453674121406
Comic	2	0.0230031948882
forsale	45	12.2313099042
I-Lan	4	0.117571884984
streetfight	1	0.0274760383387
MOD	3	0.0178913738019
Cobras	1	0.00191693290735
graduate	1	0.0702875399361
RailTimes	6	0.0683706070288
Palmar_Drama	1	0.834504792332
CultureShock	2	0.00894568690096
Agriculture	2	0.102236421725
CourtBasebal	6	0.0600638977636
COC	11	0.0722044728435
MobileComm	62	0.94249201278
S.H.E	7	0.0159744408946
Railway	20	0.600638977636
EuropeanCar	2	0.0230031948882
Gamesale	18	0.915654952077
TW_Entertain	11	0.0511182108626
Beauty	57	0.750159744409
KoreaDrama	14	0.0875399361022
Bus	4	0.182108626198
GUNDAM	3	0.029392971246
studyabroad	1	0.0428115015974
LoL	83	2.79744408946
Doctor-Info	1	0.0274760383387
tutor	2	0.0242811501597
NCHUS	3	0.0607028753994
Free_box	1	0.00638977635783
JP_Entertain	1	0.029392971246
Softball	66	0.0517571884984
CATCH	1	0.0907348242812
Post	2	0.146325878594
Wanted	42	8.00511182109
StudyinNL	1	0.000638977635783
Golden-Award	9	0.00766773162939
MLB_Jersey	16	0.0274760383387
SayLove	3	0.0102236421725
Tech_Job	8	0.337380191693
Mavericks	3	0.0709265175719
PC_Shopping	3	0.240255591054
Hong_Kong	1	0.0178913738019
BoardGame	2	0.115015974441
einvoice	9	0.0619808306709
MIN-Twins	6	0.00894568690096
PHX-Suns	1	0.00255591054313
Marines	12	0.0172523961661
TY_Research	49	0.174440894569
NBA	718	1.9303514377
Road	34	0.198083067093
FBaseball	4	0.0485623003195
LivingGoods	2	0.0210862619808
FORMULA1	15	0.134185303514
Golf	1	0.0159744408946
gallantry	3	0.0945686900958
Wargaming	1	0.0345047923323
V_ScHooL	3	0.0773162939297
Soft_Job	1	0.0453674121406
Monkeys	174	2.71182108626
CarShop	3	0.0862619808307
Fighters	6	0.00894568690096
FAPL	16	2.25431309904
marriage	7	0.215335463259
Perfume_Shop	1	0.251118210863
HelpBuy	5	2.21916932907
PublicBike	2	0.0543130990415
Salary	3	0.357827476038
Oceanography	2	0.0658146964856
mobile-game	3	0.038338658147
Militarylife	10	0.42875399361
Drama-Ticket	14	1.39808306709
Tennis	19	0.145047923323
CVS	4	0.088178913738
hardware	1	0.0543130990415
Suckcomic	3	0.148242811502
I.O.I	1	0.129073482428
SMSlife	1	0.0300319488818
Stock	57	0.550159744409
BaseballXXXX	63	0.823642172524
Soccer	14	0.353993610224
weiyin	4	1.54249201278
Cga	2	0.0549520766773
Road_Running	1	0.0913738019169
True-Escape	2	0.00958466453674
Hunter	1	0.172523961661
creditcard	3	0.286261980831
Delivery	1	0.00447284345048
