Name	Degree	NorDegree
Koei	4	0.0485623003195
MobileComm	1	0.94249201278
WomenTalk	3	3.19616613419
TW_Entertain	1	0.0511182108626
Baseball	8	4.78274760383
JP_Entertain	1	0.029392971246
NARUTO	1	0.0134185303514
NBA	1	1.9303514377
Monkeys	2	2.71182108626
MLB	1	0.68945686901
Nogizaka46	33	0.0306709265176
TurtleSoup	3	0.0690095846645
watch	1	0.0856230031949
historia	4	0.336102236422
einvoice	1	0.0619808306709
iPhone	1	0.254313099042
Gossiping	174	19.1233226837
Storage_Zone	7	0.0415335463259
fastfood	1	0.0313099041534
FORMULA1	2	0.134185303514
Rhinos	1	11.6996805112
Lions	1	2.00319488818
marvel	1	0.175079872204
