Name	Degree	NorDegree
PlayStation	2	0.390415335463
DiabloEX	1	0.0632587859425
graduate	1	0.0702875399361
Militarylife	2	0.42875399361
BigPeitou	2	0.0658146964856
SLG	1	0.00255591054313
Nethood	1	0.00447284345048
hardware	4	0.0543130990415
ask	2	0.564217252396
biker	1	0.367412140575
MobileComm	15	0.94249201278
LoL	14	2.79744408946
TOEFL_iBT	1	0.0370607028754
Test	2	1.41725239617
Chiayi	1	0.113099041534
Sub_GConsole	1	0.00511182108626
TaichungBun	1	0.651757188498
Stock	2	0.550159744409
MuscleBeach	1	0.193610223642
mobilesales	1	0.683067092652
Gamesale	7	0.915654952077
MenTalk	2	2.14760383387
HsinChuang	2	0.17571884984
Baseball	3	4.78274760383
Health_Life	1	0.0370607028754
movie	3	1.67987220447
Road_Running	1	0.0913738019169
GossipPicket	1	0.800638977636
Hunter	1	0.172523961661
ID_Multi	5	0.104792332268
VideoCard	4	0.0300319488818
V_ScHooL	1	0.0773162939297
ClashRoyale	1	0.0856230031949
music	1	0.00191693290735
Hearthstone	2	0.349520766773
Sub_DigiLife	1	0.0281150159744
GetMarry	1	0.146325878594
C_Chat	14	2.8249201278
Bus	1	0.182108626198
Salary	2	0.357827476038
LivingGoods	1	0.0210862619808
OverWatch	3	0.135463258786
ComGame-Plan	1	0.00511182108626
WomenTalk	2	3.19616613419
LCD	1	0.00702875399361
DragonBall	1	0.00511182108626
Laser_eye	1	0.023642172524
Hsinchu	2	0.42428115016
Key_Mou_Pad	6	0.111182108626
iPhone	7	0.254313099042
Gossiping	124	19.1233226837
Railway	1	0.600638977636
HardwareSale	12	0.65303514377
Steam	4	0.237060702875
HatePolitics	25	2.15463258786
Storage_Zone	1	0.0415335463259
MAC	3	0.0817891373802
give	1	0.760383386581
Beauty	1	0.750159744409
car	5	0.631309904153
Deutsch	1	0.0172523961661
joke	1	1.13865814696
BikerShop	6	0.626837060703
NTU	4	0.895207667732
SENIORHIGH	2	0.157827476038
car-pool	2	0.102875399361
pighead	1	0.0325878594249
bag	1	0.0102236421725
part-time	6	0.385942492013
points	4	0.0696485623003
marriage	1	0.215335463259
WoodworkDIY	1	0.000638977635783
Pistons	2	0.0108626198083
Soft_Job	1	0.0453674121406
NewActivity	26	0.480511182109
forsale	1	12.2313099042
HelpBuy	2	2.21916932907
MabinogiHero	1	0.0370607028754
EzHotKey	1	0.000638977635783
