Name	Degree	NorDegree
nb-shopping	3	0.214696485623
BigPeitou	2	0.0658146964856
Printer3D	1	0.00447284345048
biker	1	0.367412140575
Pet_boarding	1	0.0134185303514
WomenTalk	4	3.19616613419
TAS	1	0.00511182108626
XBOX	1	0.0492012779553
CYCU_Talk	1	0.0415335463259
Lifeismoney	1	0.21661341853
teaching	1	0.00319488817891
BigShiLin	1	0.0964856230032
Salary	1	0.357827476038
ChungLi	2	0.131629392971
TuCheng	1	0.0658146964856
Holland	1	0.00830670926518
NCU_Talk	1	0.0300319488818
NTUB	1	0.00447284345048
Refresh	4	0.218530351438
NTUT_Talk	1	0.0115015974441
Gossiping	9	19.1233226837
BigSanchung	1	0.175079872204
Taipei	3	0.254952076677
AllTogether	4	1.08370607029
baking	1	0.05303514377
TaichungCont	1	0.0460063897764
Rent_ya	2	0.205111821086
CYUT	1	0.029392971246
ShuangHe	1	0.218530351438
Zhongzheng	1	0.0389776357827
FCU_Talk	2	0.0249201277955
Kaohsiung	5	1.02747603834
Keelung	3	0.073482428115
Feminism	1	0.0159744408946
cookclub	1	0.0932907348243
mobilesales	9	0.683067092652
Coffee	1	0.0581469648562
MenTalk	2	2.14760383387
Health_Life	6	0.0370607028754
Facebook	2	0.0785942492013
Pedal	1	0.0319488817891
gardener	1	0.00830670926518
ScenicPhoto	1	0.00255591054313
Drama	2	0.00830670926518
job	62	0.0984025559105
Gamesale	4	0.915654952077
Rent_tao	1	0.278594249201
part-timeBM	5	0.00447284345048
BabyMother	1	0.345047923323
ask	3	0.564217252396
HardwareSale	3	0.65303514377
TaichungBun	8	0.651757188498
C_Chat	1	2.8249201278
SW_Job	1	0.0115015974441
Lawyer	1	0.00511182108626
Calendar	2	0.0690095846645
forsale	15	12.2313099042
Shu-Lin	2	0.0472843450479
Rent_apart	1	0.109904153355
MobileComm	2	0.94249201278
NCUT	1	0.0242811501597
toberich	9	0.0945686900958
Chiayi	2	0.113099041534
NTPU_TALK	1	0.00702875399361
I-Lan	8	0.117571884984
Q_ary	3	0.0230031948882
LoL	1	2.79744408946
lesbian	1	0.0543130990415
NCHUS	1	0.0607028753994
Baseball	9	4.78274760383
SCU_Talk	1	0.00638977635783
Wanted	22	8.00511182109
SevenKnights	1	0.0198083067093
Tech_Job	2	0.337380191693
gay	2	0.157188498403
PC_Shopping	6	0.240255591054
Hsinchu	4	0.42428115016
TamShui	1	0.0191693290735
car	6	0.631309904153
BikerShop	75	0.626837060703
NTU	7	0.895207667732
CarShop	1	0.0862619808307
marriage	1	0.215335463259
TKU_Talk	1	0.00319488817891
rent-exp	1	0.0319488817891
XiangSheng	1	0.00127795527157
Japan_Travel	4	0.669009584665
HelpBuy	1	2.21916932907
mobile-game	3	0.038338658147
CVS	2	0.088178913738
equal_change	2	0.494568690096
Stock	1	0.550159744409
Taoyuan	1	0.347603833866
HomeTeach	10	0.0332268370607
Food	1	0.792971246006
Marketing	1	0.0140575079872
Road_Running	6	0.0913738019169
learnyf	4	0.230670926518
graduate	1	0.0702875399361
GetMarry	7	0.146325878594
Miaoli	1	0.0977635782748
Instant_Mess	1	0.0115015974441
Tainan	6	1.17252396166
Windows	1	0.0670926517572
BigBanciao	1	0.189137380192
Neihu	4	0.326517571885
NewActivity	159	0.480511182109
NTUST_Talk	1	0.0351437699681
FCU_GoodLife	1	0.0562300319489
MuscleBeach	6	0.193610223642
drawing	1	0.0670926517572
gender-TIE	1	0.00191693290735
soho	4	0.029392971246
model	1	0.0351437699681
NTUEtalk	1	0.0115015974441
